-3.169930220794261403e-03,-1.742762439790567809e-03,3.662155537088750590e-04,-7.316343511920006060e-04
1.864645851560970020e-03,8.920579080848489958e-06,-1.234025880637722389e-03,-3.594647806779245809e-04
3.959702167764903046e-04,-9.883386487539208196e-05,-1.662624717023962256e-03,1.637357893109229405e-04
-3.821096668402039400e-03,3.271540733883644963e-05,-1.017143013487089784e-03,1.869702485322283876e-04
8.683781287969725982e-04,-1.262398668961250568e-04,1.536285927333099280e-03,7.420259692853691967e-05
7.294947258425828022e-03,1.646435189983567332e-02,1.032561597487774603e-02,6.485633780999025197e-03
-2.197525471184947482e-03,-1.045576410761758367e-04,-1.456630380560869917e-03,1.527175111818341818e-05
-6.960615705628855551e-04,-2.252407757038041736e-04,-9.172760633442536343e-04,-6.462854941315827579e-06
-2.305884484674581777e-02,-1.238592359275580979e-02,1.431975116980114399e-02,9.657655795125444018e-03
-2.476714500532196661e-01,-2.475416577678276608e-01,-2.372222577069113547e-01,-2.088045898386906296e-01
1.863739808777078677e+00,8.134443436219738199e-01,1.758938827290573270e+00,6.994923209810983700e-01
-9.088141591324111479e-02,-7.669571428555331007e-03,-2.993407114277106540e-02,-9.204965246851922432e-04
1.194798698343211077e-02,5.039375735908523807e-02,3.085947126592457346e-02,7.609968980828814289e-02
-2.253921140783465490e-03,-5.583875619271405936e-04,2.411706502385617054e-03,3.130715572459174850e-04
1.786417797145376796e-01,7.504412971302837354e-02,2.721490693464778121e-01,1.035916614915379091e-01
1.786905764351730985e+00,5.629542230627302413e-01,1.817321488993573819e+00,5.973428061456576010e-01
1.382337772262373816e-03,9.803055844578971185e-04,1.325796092262820176e-03,-1.330755186667626649e-04
5.034464991026457031e-02,1.356396178718629053e-01,2.442083513456279886e-01,2.573010232646505413e-01
-6.979195375648963862e-02,-3.241854992448342521e-02,-1.629718379948435353e-02,-7.896710010018865439e-03
-8.914881791292289526e-01,-2.662837649464432355e-01,-4.499434605455069347e-01,-7.839597771236239687e-02
3.624669794543868701e-02,3.257344207065382413e-02,4.056187201108103768e-02,4.478445014447068190e-02
4.967274363018516978e-03,-3.485377616226279646e-03,3.999700506223037577e-02,-4.452860873431313494e-04
1.767812487683652258e-03,-1.268031544195825206e-04,1.219285668913644384e-03,-3.273464815519268128e-04
-1.803210630683825588e+00,-6.630738148063655135e-01,-1.746289521554370783e+00,-9.175674355646050717e-01
1.154641412444588622e-01,6.452415137495361164e-02,2.807858335530073468e-01,1.331523737017044073e-01
-7.149611388566429193e-02,-5.646109714169687821e-02,1.649161862585117599e-02,-1.691834738692956155e-02
-1.720567404607634687e-01,-2.392198248624972656e-01,-3.894091604674630031e-02,-5.856883651251745815e-02
3.279508146117968148e-02,2.581508159510451442e-02,2.008377596169341195e-01,6.027390349136872022e-02
-2.376127631779449082e-03,-1.465944327015575267e-03,1.798424805001803354e-03,4.859651507437155109e-04
1.763976182599500406e-03,-5.588751838890912557e-04,7.037237660294758113e-05,2.139037265605519449e-04
-2.412324572840745737e-02,-7.804847203281765899e-02,-2.041799145194142517e-02,-1.903485684858532631e-02
8.717744510616675822e-04,-6.741761643250774889e-04,7.825454128376703499e-05,-1.484668552748034649e-04
-2.006323568976317682e-04,-1.144903247318076458e-03,-1.100369429619419597e-03,4.298868505058686782e-04
2.850252159551021434e-03,8.080270967061072756e-07,-1.727238314439083575e-04,-5.831944088767397442e-04
-1.384084330376561284e-04,6.666711196160379684e-04,2.099589035405207641e-03,-8.046957583110087866e-05
9.101224601195175012e-03,1.676218039927476061e-02,1.488033161108033055e-02,6.922555315315115539e-03
-3.036419543601419791e-03,-1.793244156219894270e-04,-6.128968358464295402e-04,-1.574490138102631711e-04
-5.473366033744021374e-04,6.165158015986710012e-04,-3.545050687587591792e-04,-3.106628515691192173e-04
